Transaction ID,Customer Name,Email,Age,City,Transaction Date,Product Category,Amount ($),Payment Method,Review
597432, Alice ,0945()942()5336,,Miami,"June 18, 2023",Clothng,76.70515511697332,CASH,   lots   of   spaces   here  
621995,Eva  ,0917-795()0215,twenty,Maimi,,Groceries,1K,paypal, This is a   sample review.  
734466, Bob ,+63 945()066 9053,twenty,Chcago,"July 20, 2023",Sprts,10000,credit card ,!!!Extra punctuation???
840068, Alice ,0998-940()1372,twenty,New York,"February 04, 2023",Sprts,1K,paypal,
610685,Charlie,0920-642 6936,,,"June 13, 2023",Toyss,1K,PayPal, This is a   sample review.  
819973, Alice ,0920-449()4760,20,Miami,"September 21, 2023",Electronics,51.82482377657421,debit_card,"Messy,   text with   spaces!"
599066, Alice ,+63 935()086-6914,,Nw York,2023-01-16,Electronics,214.51693040910587,,   lots   of   spaces   here  
208863,   Henry,+63 945()174()9903,,,2023-06-24,Sports,three hundred,paypal,
854999,   Henry,+63 945 700.9303,,Los Angeels,2023-03-07,Toyss,10000,CASH,
358132,Charlie,+63 945()296()0579,,Los Angeels,2023-10-20,Boks,1K,debit_card,   lots   of   spaces   here  
213731,   Henry,+63 920-2401111,,New York,"December 02, 2023",Clothng,,PayPal,!!!Extra punctuation???
574788, Alice ,+63 917075.9799,150,Miami,10/01/2023,Books,,paypal, This is a   sample review.  
559724, Alice ,0998272 0607,,Chicago,05/06/2023,Toyss,,PayPal,
724659,Grace,+63 998()764-8382,,Los Angeels,2023-07-11,Sprts,10000,PayPal,Text with$pecial@charact3rs!
460100,  David,+63 935.332()7541,twenty,,,Toyss,,credit card ,Data cleaning is necessary...
789038, Alice ,+63 935 200 9194,150,Chcago,"September 22, 2023",Sports,three hundred,Credit Card, This is a   sample review.  
848634,  David,0920.721.9160,19,Miami,2023-10-17,Clothng,285.2825043230506,paypal,
461114,  David,0917.632.0201,,Los Angeles,2023-07-08,Electrnics,,CASH,
453240, frank ,+63 917.678 6928,,San Fransisco,,Books,,paypal, This is a   sample review.  
715261,Charlie,0920()603 8229,-5,Nw York,22/06/2023,Hme & Kitchen,10000,debit_card,Some RANDOM capitalization issueS
287805,Eva  ,+63 935()404-8281,-5,Nw York,07/02/2023,Grocereis,,paypal,Some RANDOM capitalization issueS
518235, frank ,0945845-8608,-5,Los Angeels,17/08/2023,Clothng,-50,Cash,!!!Extra punctuation???
348471, Alice ,09354648348,-5,Miami,24/08/2023,Hme & Kitchen,10000,paypal,"Messy,   text with   spaces!"
171888, Bob ,+63 917.659()5615,90,Seattle,2023-04-01,Sports,1K,debit_card,Data cleaning is necessary...
696878, Alice ,+63 935()670()9967,63,Chcago,"April 24, 2023",Clothing,three hundred,Credit Card,Data cleaning is necessary...
908662, Bob ,0945-9463830,twenty,Houston,"June 20, 2023",Hme & Kitchen,28.54823043223721,Credit Card, This is a   sample review.  
395609,Eva  ,0998 559.1559,150,Seattle,"January 04, 2023",Sports,10000,CASH,!!!Extra punctuation???
384699,Grace,+63 917-889 7469,-5,Los Angeels,2023-08-16,Books,,Debit Card,"Messy,   text with   spaces!"
255580,  David,0945471.7558,-5,Houston,15/06/2023,Toys,10000,debit_card, This is a   sample review.  
853243,   Henry,0920 367.4737,61,San Fransisco,"April 23, 2023",Groceries,1K,Credit Card,Data cleaning is necessary...
849131,Grace,+63 917080()7629,150,Nw York,26/01/2023,Clothing,74.84112092410795,Credit Card, This is a   sample review.  
526534, frank ,+63 917()2465828,,Chicago,"June 21, 2023",Home & Kitchen,80.64563727221342,Credit Card,
268253, frank ,0917()672-2423,,Chicago,,Clothng,three hundred,PayPal,
803998,Charlie,+63 935 004 1675,,Los Angeels,"March 27, 2023",Boks,1K,debit_card,Data cleaning is necessary...
841962,   Henry,0917()2106056,,Nw York,04/02/2023,Clothing,1K,CASH,Data cleaning is necessary...
326042, Bob ,0998-506()5127,,Los Angeels,,Toyss,16.011688767004333,credit card ,Data cleaning is necessary...
417260, Bob ,+63 998()853-0954,twenty,Los Angeles,"January 28, 2023",Toys,325.9013915720337,CASH,Some RANDOM capitalization issueS
340971,Eva  ,+63 917-131-9376,twenty,Nw York,,Grocereis,three hundred,CASH,
715666, frank ,+63 935()016.0162,84,Miami,22/01/2023,Toyss,-50,Debit Card,   lots   of   spaces   here  
991805,Charlie,+63 998 8962511,,Maimi,2023-03-25,Home & Kitchen,,,"Messy,   text with   spaces!"
887041,  David,+63 920()755()1427,-5,Chcago,,Grocereis,1K,paypal,Text with$pecial@charact3rs!
619477,Eva  ,0920()656()6285,twenty,Maimi,25/12/2023,Toys,three hundred,Cash,!!!Extra punctuation???
262400,Eva  ,+63 945.228 3619,47,Nw York,"January 27, 2023",Boks,three hundred,Debit Card,"Messy,   text with   spaces!"
897920,Grace,+63 917-569 7896,-5,Los Angeels,01/10/2023,Boks,three hundred,Credit Card,   lots   of   spaces   here  
521885,   Henry,0917 642-2818,,Houston,2023-06-16,Clothng,,paypal,Text with$pecial@charact3rs!
326363,Grace,+63 935758 2161,,Miami,,Electrnics,386.16806328000655,credit card ,
600972,Grace,0917.837-2263,150,Chcago,,Groceries,three hundred,credit card ,Text with$pecial@charact3rs!
598280, Alice ,0935 516 2654,-5,San Fransisco,,Books,-50,Cash,Data cleaning is necessary...
853287,Grace,+63 920826-7412,,Chcago,,Boks,10000,paypal,
830069,Charlie,+63 920()604()4212,150,Seattl,2023-03-30,Toys,1K,credit card ,   lots   of   spaces   here  
331944, Bob ,0920.210 4712,twenty,,"October 23, 2023",Clothng,1K,credit card ,Data cleaning is necessary...
228133, Alice ,+63 920 429()5749,,Huston,09/12/2023,Clothng,10000,CASH,
486603,Charlie,+63 920()263.6639,150,Miami,,Toyss,10000,Cash,   lots   of   spaces   here  
199789,  David,+63 935-051()9383,twenty,Huston,23/09/2023,Home & Kitchen,,,
774501, frank ,+63 945-006()9886,-5,Los Angeels,"October 31, 2023",Books,10000,Credit Card,"Messy,   text with   spaces!"
628597,  David,0920.102()0940,twenty,Chcago,20/10/2023,Hme & Kitchen,,Cash,
171163,  David,0917.457 7888,-5,San Francisco,2023-08-26,Clothng,three hundred,PayPal,
393665,Grace,+63 917()2991118,150,Chicago,16/09/2023,Groceries,1K,PayPal,   lots   of   spaces   here  
822087,   Henry,+63 998-481.4174,twenty,,09/03/2023,Groceries,10000,CASH,Data cleaning is necessary...
672727,Charlie,+63 935 899 5087,150,Chicago,10/07/2023,Books,three hundred,Credit Card,   lots   of   spaces   here  
882503, Bob ,+63 945-447.0666,,Seattle,2023-06-09,Toyss,1K,paypal, This is a   sample review.  
386750,   Henry,+63 998 9761887,,Miami,,Books,,debit_card, This is a   sample review.  
327245,Charlie,+63 945-176 1526,67,Miami,,Sprts,135.80035682440786,CASH,   lots   of   spaces   here  
364708,   Henry,+63 9459924065,-5,,2023-12-08,Sports,,Debit Card,   lots   of   spaces   here  
170719,Charlie,+63 935 8022675,-5,Miami,"September 12, 2023",Hme & Kitchen,,Credit Card,
290736, Bob ,0935-117.1027,,Houston,"May 28, 2023",Boks,,credit card ,"Messy,   text with   spaces!"
418790, Bob ,0935 933()8449,54,San Fransisco,29/11/2023,Grocereis,-50,debit_card,   lots   of   spaces   here  
162367, Alice ,+63 935()864()7280,,New York,14/09/2023,Sprts,1K,PayPal,Some RANDOM capitalization issueS
512024, Bob ,+63 917628 8186,35,Huston,,Boks,1K,Cash,   lots   of   spaces   here  
856657,  David,0998()6942327,twenty,Seattl,,Home & Kitchen,,credit card ,
337781,Eva  ,0920 597()6179,twenty,,"November 25, 2023",Clothing,three hundred,credit card ,"Messy,   text with   spaces!"
304637,  David,+63 945 202()4722,,,11/07/2023,Boks,,debit_card,"Messy,   text with   spaces!"
152822, frank ,0945 9848829,150,Los Angeles,"June 01, 2023",Clothing,104.72481965062752,debit_card,Data cleaning is necessary...
842127,Eva  ,+63 935993()7327,,Miami,,Sports,10000,Debit Card,Data cleaning is necessary...
111478, Bob ,0920384()9145,,Nw York,25/06/2023,Grocereis,three hundred,Debit Card,Text with$pecial@charact3rs!
501112, Alice ,+63 945 300 7414,49,Chcago,"August 08, 2023",Electrnics,293.9795788678905,debit_card,Data cleaning is necessary...
843172, frank ,0935-410()4467,150,Maimi,"January 17, 2023",Grocereis,-50,paypal,   lots   of   spaces   here  
906690, Bob ,+63 935499.5595,twenty,San Fransisco,"February 13, 2023",Clothng,three hundred,Credit Card,Text with$pecial@charact3rs!
335583,  David,0935()918.2177,82,San Francisco,,Sports,1K,credit card ,Text with$pecial@charact3rs!
518645, Bob ,0945()233-0339,150,Seattle,2023-03-11,Hme & Kitchen,1K,CASH,Data cleaning is necessary...
377507, Alice ,0945-0939598,72,Houston,,Groceries,44.188975099062745,debit_card,Some RANDOM capitalization issueS
354478,   Henry,+63 917984-6656,150,New York,"May 03, 2023",Books,10000,Cash,   lots   of   spaces   here  
347805,Eva  ,+63 998.6151461,75,Nw York,29/08/2023,Clothing,three hundred,Credit Card,Data cleaning is necessary...
507438,Eva  ,+63 920()802-4834,61,Miami,2023-11-05,Boks,,Cash,Data cleaning is necessary...
997595,  David,0935 823 3301,-5,Chcago,2023-01-14,Clothng,,paypal,Data cleaning is necessary...
194039,   Henry,0920 1670250,-5,Los Angeles,,Toyss,400.72382762918295,debit_card,"Messy,   text with   spaces!"
810161,Charlie,+63 920-3362330,,San Francisco,,Toyss,,CASH,Some RANDOM capitalization issueS
151200,Eva  ,0917 803 3898,150,Houston,,Clothing,,Credit Card, This is a   sample review.  
919148,  David,0917897.5805,,Houston,"August 26, 2023",Home & Kitchen,,paypal,Some RANDOM capitalization issueS
988241,Eva  ,+63 917()7487931,,Houston,"September 17, 2023",Electronics,,Credit Card,!!!Extra punctuation???
903699, frank ,0917()553-5490,,San Francisco,"February 23, 2023",Hme & Kitchen,459.3525864758139,paypal,Data cleaning is necessary...
195712, frank ,0917.2687585,,Houston,,Sports,three hundred,paypal,Some RANDOM capitalization issueS
367155,Charlie,+63 998192.6388,,Los Angeels,12/01/2023,Toyss,,Debit Card,Data cleaning is necessary...
436650, Alice ,0920()646()8454,-5,Miami,,Toys,,PayPal,"Messy,   text with   spaces!"
425462,Charlie,+63 998.357-3774,46,Chicago,2023-01-27,Toyss,three hundred,credit card ,
618042,Charlie,0920.543.1093,-5,San Francisco,"January 01, 2024",Grocereis,107.24224037689378,Credit Card,
221502, Bob ,+63 945-061()1433,twenty,Nw York,,Grocereis,10000,PayPal,
840470, Alice ,0935678-0461,22,San Fransisco,"October 30, 2023",Grocereis,,Debit Card,
271206, Bob ,0998-585 0697,150,Miami,,Home & Kitchen,three hundred,credit card ,   lots   of   spaces   here  
696822, frank ,+63 9989414020,-5,Miami,15/06/2023,Sprts,,paypal,   lots   of   spaces   here  
907800,   Henry,0998935-2947,88,Chcago,,Electronics,,CASH,Some RANDOM capitalization issueS
709022, Alice ,+63 935()471-8292,,,,Home & Kitchen,118.8255527550078,Cash,!!!Extra punctuation???
522718,Eva  ,0917()981-1852,80,Nw York,2023-01-26,Toys,29.67807943087834,credit card ,
717168, Alice ,0945 6918286,twenty,Los Angeels,"September 16, 2023",Clothing,,debit_card,Some RANDOM capitalization issueS
689611, Bob ,+63 917 277-0096,150,New York,23/05/2023,Home & Kitchen,-50,CASH,Data cleaning is necessary...
619814, Bob ,0945.573 8660,,New York,,Books,,Cash,
142311, frank ,+63 945.590.0390,,Nw York,"April 08, 2023",Sprts,276.74428504335157,Credit Card,Some RANDOM capitalization issueS
596409,  David,+63 920()905.0945,twenty,Los Angeles,31/12/2023,Clothng,,Debit Card,"Messy,   text with   spaces!"
377464,   Henry,0998122()5772,,San Fransisco,"January 05, 2023",Electrnics,,CASH,Some RANDOM capitalization issueS
837353,  David,0998521 9249,53,Miami,"December 29, 2023",Hme & Kitchen,394.5841947732192,Debit Card,!!!Extra punctuation???
203541, frank ,+63 998-1168128,,Los Angeles,"September 21, 2023",Grocereis,,debit_card,"Messy,   text with   spaces!"
811286,Charlie,+63 9459330959,-5,San Francisco,2023-02-16,Books,1K,Debit Card,
176803,Eva  ,+63 917()352 2461,twenty,Huston,06/02/2023,Clothing,10000,paypal,Some RANDOM capitalization issueS
232602,Grace,0998 7887865,23,San Francisco,2023-08-21,Sprts,,Debit Card,
849008, Bob ,09458011999,150,Miami,2023-05-28,Sprts,three hundred,CASH,"Messy,   text with   spaces!"
998362,Eva  ,+63 998093.0746,,,2023-02-17,Grocereis,-50,Debit Card,"Messy,   text with   spaces!"
508332,   Henry,+63 945-998.2042,,Huston,2023-03-02,Sports,-50,Credit Card,!!!Extra punctuation???
623512,Charlie,0935-784()7439,twenty,New York,26/02/2023,Sports,three hundred,Debit Card,"Messy,   text with   spaces!"
372850,Charlie,+63 917.255-6733,,San Francisco,"October 12, 2023",Sports,,Cash,Text with$pecial@charact3rs!
573001, frank ,+63 917.048.4169,-5,Los Angeels,08/04/2023,Sports,1K,credit card ,Data cleaning is necessary...
505722,   Henry,0920 7673405,-5,Miami,,Sprts,10000,Cash,
364476,  David,0935()109 9821,,Chcago,2023-09-13,Sports,three hundred,Credit Card,Text with$pecial@charact3rs!
441246,Charlie,0998307.5746,,San Francisco,20/02/2023,Clothing,244.075855413889,paypal, This is a   sample review.  
444468, Bob ,+63 945-744.5205,,Los Angeles,"January 08, 2023",Sports,-50,Cash,Data cleaning is necessary...
454948,  David,0920-741.7094,,Houston,2023-05-31,Toyss,442.63640428834947,paypal,Text with$pecial@charact3rs!
259070, Alice ,09353991096,55,Huston,22/10/2023,Boks,1K,,
433958, Alice ,+63 945.791-2397,41,Miami,"January 11, 2023",Boks,1K,Credit Card, This is a   sample review.  
705499, frank ,+63 917 871()4057,,Los Angeles,,Electrnics,,Cash,Some RANDOM capitalization issueS
219019,  David,+63 920-189()5333,,Seattl,21/04/2023,Boks,30.9611241988607,Cash,Text with$pecial@charact3rs!
837393,Charlie,+63 945 900()6394,,Seattle,2023-09-23,Boks,1K,CASH,"Messy,   text with   spaces!"
890703, Bob ,0998-3048270,,Los Angeles,"January 16, 2023",Toys,,debit_card,
114678, Alice ,+63 998 488 3924,-5,,"November 16, 2023",Toys,,paypal,   lots   of   spaces   here  
524850,  David,+63 9984673333,-5,San Fransisco,,Home & Kitchen,10000,credit card ,
484332,Grace,+63 917.068 9941,-5,Huston,2023-05-15,Electrnics,10000,credit card ,!!!Extra punctuation???
446277,  David,0920.534()1896,66,Chcago,,Toys,,PayPal,Some RANDOM capitalization issueS
375472,Charlie,09357983199,82,San Fransisco,,Hme & Kitchen,,paypal,
847391, Alice ,0917()465-9421,-5,Seattle,2023-11-17,Home & Kitchen,-50,PayPal,
311604,Grace,0935.901 2623,,Nw York,2023-08-23,Clothing,348.91949023046465,paypal,   lots   of   spaces   here  
502350, Alice ,+63 920 612 1552,40,Nw York,,Electronics,-50,Cash,Text with$pecial@charact3rs!
838977,Grace,+63 945.652 7906,twenty,Maimi,10/02/2023,Electrnics,1K,paypal,"Messy,   text with   spaces!"
603722,  David,+63 935-8846646,73,San Francisco,10/09/2023,Electronics,10000,CASH,Data cleaning is necessary...
544230, frank ,+63 998134.4943,,Miami,"December 24, 2023",Clothng,10000,,"Messy,   text with   spaces!"
144897, Alice ,+63 998 076()6199,twenty,Houston,2023-10-28,Hme & Kitchen,,debit_card,Some RANDOM capitalization issueS
135571,Charlie,+63 935.442()0622,-5,Los Angeels,,Boks,-50,CASH, This is a   sample review.  
124634, Alice ,+63 917.238.6785,,Huston,"June 11, 2023",Toyss,,debit_card,!!!Extra punctuation???
347714,Charlie,+63 917 8453219,twenty,Nw York,27/09/2023,Home & Kitchen,1K,Debit Card,"Messy,   text with   spaces!"
732449,Eva  ,0920.112-9750,,San Fransisco,2023-07-29,Toys,three hundred,, This is a   sample review.  
634743,   Henry,+63 935-732-0896,,Houston,2023-04-06,Electronics,-50,Debit Card,"Messy,   text with   spaces!"
312040, frank ,0917-180 3572,,Miami,,Home & Kitchen,10000,,
506127, frank ,0917-597.9164,150,Nw York,,Grocereis,,CASH, This is a   sample review.  
542599, frank ,0935.440()2981,60,Seattl,,Clothng,10000,CASH, This is a   sample review.  
440438, Bob ,0998.1129837,,Nw York,2023-04-27,Clothing,three hundred,PayPal,
541198, Alice ,0917.654-4305,twenty,San Fransisco,,Sports,331.86197890260854,Credit Card,!!!Extra punctuation???
423457,   Henry,+63 917()455()1084,twenty,Los Angeles,,Grocereis,,PayPal, This is a   sample review.  
659747,Grace,+63 998()431()4125,,Miami,,Boks,three hundred,paypal,"Messy,   text with   spaces!"
790153, frank ,0920-8518806,-5,,03/10/2023,Toys,three hundred,Credit Card,   lots   of   spaces   here  
872860,Eva  ,0917-5440159,150,Maimi,2023-09-10,Books,,PayPal,
407070,   Henry,+63 945.909 8485,150,San Fransisco,2023-04-05,Electrnics,1K,CASH,Text with$pecial@charact3rs!
606754,Charlie,0945532-8596,150,Seattle,2023-05-24,Hme & Kitchen,three hundred,Cash,Data cleaning is necessary...
350241, Alice ,0917076()7239,twenty,Chicago,16/09/2023,Electrnics,,PayPal,"Messy,   text with   spaces!"
883801,Eva  ,+63 935.884 3130,150,New York,2023-04-25,Clothing,52.37543790619924,paypal,
388265, frank ,+63 935.950 1232,70,Chicago,,Boks,,Debit Card,Text with$pecial@charact3rs!
677090,Eva  ,0945()880.4973,-5,Nw York,,Clothng,three hundred,CASH, This is a   sample review.  
101419, Bob ,0917270 6430,twenty,Houston,2023-04-06,Home & Kitchen,,CASH,   lots   of   spaces   here  
645316, Alice ,+63 920557-7219,twenty,San Francisco,,Toys,10000,credit card ,"Messy,   text with   spaces!"
432027,   Henry,0998002.2376,150,Seattle,14/11/2023,Clothng,three hundred,Debit Card,Data cleaning is necessary...
522872,Grace,0945()885-0071,150,San Francisco,2023-06-27,Clothing,three hundred,debit_card,!!!Extra punctuation???
514532,   Henry,0935()505 2099,150,Los Angeles,15/01/2023,Home & Kitchen,,paypal, This is a   sample review.  
744366,Grace,+63 920-9040327,twenty,San Francisco,,Boks,10000,credit card ,
960320, Alice ,+63 920()389-0859,-5,Chcago,2023-02-11,Groceries,,, This is a   sample review.  
284013,Charlie,+63 920331-2530,-5,Los Angeels,07/07/2023,Toys,343.18207694267045,PayPal,Text with$pecial@charact3rs!
249589, frank ,0945.1704330,86,Houston,"January 22, 2023",Clothng,402.02779892836065,Cash,Text with$pecial@charact3rs!
305708,  David,+63 935.939 2247,twenty,Chcago,08/07/2023,Boks,three hundred,Debit Card,
962470, Bob ,+63 917328 5985,,Huston,"November 27, 2023",Books,10000,CASH,
514849, Alice ,+63 998.0245829,150,New York,2023-02-27,Books,16.9316041846905,Cash, This is a   sample review.  
994792, Bob ,+63 917-7793573,80,Los Angeles,"May 29, 2023",Sports,,,Some RANDOM capitalization issueS
817310,   Henry,+63 920()9518751,150,Los Angeels,08/08/2023,Electrnics,three hundred,CASH,   lots   of   spaces   here  
949216, Alice ,+63 917()0466444,twenty,Nw York,14/03/2023,Groceries,-50,credit card , This is a   sample review.  
921131,Grace,0998()5538344,,Nw York,"January 24, 2023",Clothng,88.7134520955289,paypal,!!!Extra punctuation???
397041, Alice ,0998 1834546,150,,,Hme & Kitchen,three hundred,CASH,
208965,   Henry,+63 917 300.6447,64,Houston,15/01/2023,Groceries,-50,CASH, This is a   sample review.  
592902,  David,0935483 1514,,San Fransisco,"October 17, 2023",Hme & Kitchen,,Credit Card, This is a   sample review.  
330895,Charlie,+63 935922()6181,150,New York,25/11/2023,Groceries,,Debit Card,Data cleaning is necessary...
810967,  David,0935 679 2814,20,Chcago,2023-08-01,Books,,CASH,"Messy,   text with   spaces!"
966607,Eva  ,+63 945 414()1486,,Huston,,Toyss,64.82127783624492,Cash,"Messy,   text with   spaces!"
409279, Bob ,+63 945.040-5865,150,,12/04/2023,Groceries,,CASH,Text with$pecial@charact3rs!
868738, Alice ,+63 945()673 2180,,,,Toyss,10000,CASH, This is a   sample review.  
378915, frank ,+63 945()657()6982,twenty,Miami,21/12/2023,Toys,three hundred,paypal,
177179,Charlie,0998183()5507,twenty,Los Angeles,,Toys,,Credit Card,"Messy,   text with   spaces!"
149511,  David,+63 998-260.4007,,Huston,14/02/2023,Electronics,three hundred,debit_card,   lots   of   spaces   here  
847542,  David,+63 9351249018,45,Seattl,,Clothing,three hundred,CASH,!!!Extra punctuation???
707402, Bob ,+63 945()590-6786,,Houston,06/09/2023,Electrnics,,,   lots   of   spaces   here  
